 nmt =               50
 dmf =      T
 dff =      F
 vgr =       0.100000001    
 lde =        1.00000000    
 theta =     0.500000000    
 sigma =     0.500000000    
 ssr =                1
 dr =        0.300000012    
 mr =         9.99999978E-03
 spdispr =           30
 gs =               300
 ini =            60000
 ngen =            2000
 Myseed =         84563
 nmap =              50
 Gen nind ndea nveg nspo num_mat veg_1 spo_1 mat_1 veg_2 spo_2 mat_2
  1070 55315 14788  3801 10904    45  0.110 0.526 0.364 0.025 0.110 0.865
  1075 55162 14782  3875 10960    45  0.111 0.527 0.363 0.025 0.111 0.864
  1080 55016 14728  3882 10943    45  0.111 0.528 0.361 0.026 0.115 0.859
  1085 54999 14871  3874 10913    45  0.112 0.529 0.360 0.025 0.108 0.867
  1090 55333 14726  3806 11090    45  0.111 0.527 0.362 0.025 0.110 0.864
  1095 55152 14824  3897 10930    45  0.111 0.527 0.362 0.025 0.110 0.864
  1100 55123 14912  3847 10781    45  0.111 0.526 0.362 0.024 0.107 0.868
  1105 55305 14830  3833 10943    45  0.112 0.528 0.360 0.026 0.114 0.860
  1110 55282 14933  3811 10913    45  0.113 0.529 0.359 0.025 0.111 0.864
  1115 55092 14905  3922 10984    45  0.111 0.523 0.366 0.025 0.109 0.867
  1120 54709 14729  3963 10929    44  0.112 0.525 0.363 0.025 0.111 0.863
  1125 55019 14815  3938 10854    44  0.112 0.526 0.362 0.026 0.113 0.861
  1130 55257 14598  3911 10888    44  0.111 0.525 0.363 0.026 0.113 0.862
  1135 55177 14866  3955 10983    44  0.112 0.528 0.360 0.026 0.114 0.860
  1140 55022 14910  3883 10836    44  0.113 0.527 0.360 0.026 0.112 0.862
  1145 54908 14942  3836 10933    44  0.112 0.526 0.362 0.025 0.110 0.865
  1150 54888 14586  3896 10818    44  0.112 0.528 0.360 0.026 0.114 0.861
  1155 55407 14718  3863 10933    44  0.112 0.529 0.358 0.026 0.116 0.858
  1160 55435 14953  3960 10916    44  0.113 0.530 0.357 0.026 0.113 0.861
  1165 55142 14670  3904 10951    44  0.112 0.527 0.360 0.025 0.109 0.866
  1170 55079 14702  3898 10915    44  0.112 0.530 0.358 0.024 0.106 0.870
  1175 54893 14745  3738 10715    44  0.112 0.529 0.359 0.025 0.109 0.867
  1180 55431 14875  3894 11164    44  0.112 0.531 0.356 0.026 0.112 0.862
  1185 55572 14959  3788 11115    44  0.111 0.529 0.360 0.026 0.113 0.861
  1190 55347 15110  3836 10927    44  0.112 0.529 0.360 0.026 0.115 0.858
  1195 54947 14790  3841 10942    44  0.112 0.528 0.361 0.026 0.114 0.860
  1200 55141 14626  3883 10955    44  0.112 0.529 0.359 0.026 0.114 0.861
  1205 54817 14968  3826 10746    44  0.111 0.527 0.362 0.025 0.108 0.867
  1210 55198 14683  3888 10768    44  0.111 0.527 0.362 0.025 0.111 0.864
  1215 55124 14978  3841 11033    44  0.111 0.528 0.361 0.026 0.112 0.862
  1220 55109 14817  3870 10824    44  0.111 0.529 0.360 0.025 0.109 0.866
  1225 55534 14801  3992 11061    44  0.111 0.527 0.362 0.025 0.112 0.863
  1230 55471 14848  3860 11020    44  0.111 0.528 0.360 0.026 0.113 0.861
  1235 55416 14621  3927 10903    44  0.112 0.529 0.359 0.026 0.113 0.862
  1240 55300 14924  3849 10977    44  0.112 0.533 0.354 0.026 0.112 0.862
  1245 55088 14962  3811 10915    44  0.112 0.533 0.355 0.025 0.111 0.864
  1250 55402 14845  3822 11107    44  0.112 0.532 0.356 0.026 0.115 0.859
  1255 55333 14798  3862 10929    44  0.112 0.533 0.355 0.025 0.112 0.863
  1260 55517 14908  3920 11093    44  0.112 0.531 0.357 0.025 0.112 0.862
  1265 55311 14721  3960 11009    44  0.111 0.530 0.359 0.025 0.110 0.864
