 nmt =               50
 dmf =      T
 dff =      F
 vgr =       0.100000001    
 lde =       0.750000000    
 theta =     0.500000000    
 sigma =     0.500000000    
 ssr =                1
 dr =        0.300000012    
 mr =         9.99999978E-03
 spdispr =           30
 gs =               300
 ini =            60000
 ngen =            2000
 Myseed =         84563
 nmap =              50
 Gen nind ndea nveg nspo num_mat veg_1 spo_1 mat_1 veg_2 spo_2 mat_2
  1425 13525  3913  2953   937    40  0.028 0.072 0.901 0.023 0.064 0.914
  1430 13434  3979  2999   923    40  0.028 0.072 0.900 0.023 0.064 0.913
  1435 13767  3962  3041   958    40  0.028 0.071 0.901 0.023 0.064 0.913
  1440 13779  3963  3019   939    40  0.028 0.072 0.901 0.023 0.064 0.913
  1445 14089  3938  3004   993    40  0.028 0.071 0.901 0.023 0.064 0.913
  1450 13671  4057  3021   989    40  0.028 0.072 0.900 0.024 0.064 0.913
  1455 13848  3906  3077   979    40  0.028 0.072 0.900 0.023 0.064 0.912
  1460 14026  4021  3071   943    40  0.028 0.072 0.900 0.023 0.064 0.912
  1465 13978  4048  3032   963    40  0.028 0.072 0.900 0.023 0.064 0.913
  1470 13938  4059  3047   975    40  0.028 0.072 0.900 0.023 0.064 0.913
  1475 13827  4175  3019   961    40  0.028 0.072 0.900 0.023 0.064 0.913
  1480 13878  3943  2991   967    40  0.028 0.072 0.900 0.023 0.064 0.913
  1485 14122  4058  3206  1020    40  0.028 0.072 0.900 0.023 0.063 0.914
  1490 14019  4128  3067   943    40  0.028 0.072 0.900 0.023 0.063 0.914
  1495 14056  4103  3167   961    39  0.028 0.071 0.901 0.024 0.063 0.913
  1500 13950  4080  3057   942    39  0.028 0.071 0.901 0.023 0.063 0.913
  1505 13507  3994  2972   893    39  0.028 0.071 0.901 0.024 0.063 0.914
  1510 13579  3979  2994   925    39  0.029 0.071 0.900 0.024 0.063 0.914
  1515 13443  3970  2920   916    39  0.028 0.071 0.900 0.024 0.063 0.914
  1520 13419  3871  2934   964    39  0.029 0.071 0.900 0.024 0.063 0.913
  1525 13541  3872  2971   972    39  0.029 0.071 0.900 0.024 0.064 0.913
  1530 13515  3957  2928   967    39  0.028 0.072 0.900 0.024 0.064 0.912
  1535 13578  3870  2952   970    39  0.029 0.072 0.900 0.024 0.064 0.912
  1540 13639  3896  2986   904    39  0.028 0.071 0.901 0.024 0.063 0.913
  1545 13729  3975  3004   970    39  0.029 0.071 0.901 0.023 0.064 0.913
  1550 13871  4021  3068  1007    39  0.028 0.071 0.901 0.023 0.063 0.914
  1555 13679  4081  3138   924    39  0.028 0.071 0.900 0.023 0.063 0.914
  1560 13593  3994  3102   923    39  0.029 0.071 0.900 0.023 0.063 0.914
  1565 13743  3922  3019   942    39  0.028 0.072 0.900 0.024 0.063 0.913
  1570 13771  3847  3066   970    38  0.028 0.072 0.900 0.023 0.063 0.914
  1575 14076  4075  3223   938    38  0.028 0.071 0.900 0.023 0.064 0.913
  1580 14048  4070  3091   974    38  0.028 0.072 0.900 0.023 0.063 0.913
