trt,gen,zero1,lt151,gt151,zero2,lt152,gt152,tot1,spo1,veg1,mat1,tot2,spo2,veg2,mat2
temp_link_3_0.10,325,14084,9670,66244,43069,5792,41137,75914,1063,48771,172,46929,699,27249,114
temp_link_3_0.30,325,13942,23559,52497,42917,14595,32486,76056,1368,48604,146,47081,881,27491,147
temp_link_3_0.50,325,13737,37785,38476,42750,23445,23803,76261,1177,48842,126,47248,724,27329,105
temp_link_3_0.70,325,13897,52621,23480,42913,32721,14364,76101,729,48732,222,47085,476,27226,167
temp_link_3_0.90,325,13852,66143,10003,43051,41175,5772,76146,855,48516,126,46947,491,27188,84
temp_unlink_0_0.10,325,66387,2621,20990,71577,2044,16377,23611,0,0,23581,18421,0,0,18419
temp_unlink_0_0.30,325,62841,7651,19506,68659,12082,9257,27157,0,0,27154,21339,0,0,21339
temp_unlink_0_0.50,325,67337,4533,18128,72308,3184,14506,22661,0,0,22634,17690,0,0,17690
temp_unlink_0_0.70,325,69761,3066,17171,74073,2670,13255,20237,0,0,20237,15925,0,0,15925
temp_unlink_0_0.90,325,68158,7230,14610,72894,5589,11515,21840,0,0,21831,17104,0,0,17097
temp_unlink_1_0.10,325,66094,0,23904,71422,0,18576,23904,0,0,23857,18576,0,0,18574
temp_unlink_1_0.30,325,65905,0,24093,71360,0,18638,24093,0,0,24032,18638,0,0,18629
temp_unlink_1_0.50,325,66000,148,23850,71354,20,18624,23998,0,0,23955,18644,0,0,18638
temp_unlink_1_0.70,325,67172,24,22802,72226,4,17768,22826,0,0,22811,17772,0,0,17764
temp_unlink_1_0.90,325,66711,3752,19535,71860,510,17628,23287,0,0,23257,18138,0,0,18124
temp_unlink_2_0.10,325,66395,0,23603,71643,0,18355,23603,0,0,23584,18355,0,0,18354
temp_unlink_2_0.30,325,66302,0,23696,71568,0,18430,23696,0,0,23678,18430,0,0,18423
temp_unlink_2_0.50,325,66121,0,23877,71406,0,18592,23877,0,0,23864,18592,0,0,18581
temp_unlink_2_0.70,325,66312,18,23668,71420,2,18576,23686,0,0,23661,18555,0,0,18576
temp_unlink_2_0.90,325,19471,52069,18458,45932,30282,13784,70527,0,5673,0,44066,0,2674,0
temp_unlink_3_0.10,325,17313,9105,63580,44963,5764,39271,72685,0,22996,0,45035,0,12000,0
temp_unlink_3_0.30,325,17406,23333,49259,45081,14461,30456,72592,0,23425,0,44917,0,12163,0
temp_unlink_3_0.50,325,17712,36298,35988,45561,22210,22227,72286,0,20611,0,44437,0,10707,0
temp_unlink_3_0.70,325,17657,49852,22489,45060,31192,13746,72341,0,20245,0,44938,0,10684,0
temp_unlink_3_0.90,325,17900,63483,8615,45400,39407,5191,72098,0,20361,0,44598,0,10620,0
temp_link_0_0.10,350,13682,11709,64607,41679,294,48025,76316,0,50696,14540,48319,0,1472,46433
temp_link_0_0.30,350,13648,39475,36875,41745,1059,47194,76350,1,51568,14435,48253,0,1350,46510
temp_link_0_0.50,350,13685,58177,18136,41634,1781,46583,76312,0,51383,14384,48364,0,1510,46431
temp_link_0_0.70,350,13551,60579,15868,41702,1739,46557,76447,0,51276,14543,48296,0,1383,46532
temp_link_0_0.90,350,13945,61762,14291,41919,1777,46302,76053,1,51104,14291,48079,0,1436,46302
temp_link_1_0.10,350,13918,19934,56146,41974,475,47549,76080,0,50906,14302,48024,0,1317,46342
temp_link_1_0.30,350,13776,44014,32208,41813,1213,46972,76221,0,50450,14508,48185,0,1391,46370
temp_link_1_0.50,350,13917,58011,18070,41961,1631,46406,76081,0,51057,14186,48037,0,1356,46270
temp_link_1_0.70,350,14110,61299,14589,42166,1686,46146,75888,0,50367,14390,47832,0,1278,46143
temp_link_1_0.90,350,13961,61731,14306,42025,1776,46197,76037,0,50663,14306,47973,0,1389,46197
temp_link_2_0.10,350,23649,14946,51403,46600,1666,41732,66349,4,28692,28118,43398,0,3484,38681
temp_link_2_0.30,350,20416,29306,40276,44801,6029,39168,69582,6,32553,26556,45197,1,6676,35956
temp_link_2_0.50,350,18085,40659,31254,43995,12712,33291,71913,2,37102,23321,46003,0,11253,30374
temp_link_2_0.70,350,15341,55959,18698,43372,26484,20142,74657,8,43025,15490,46626,5,19471,18099
temp_link_2_0.90,350,14122,64528,11348,42848,36199,10951,75876,344,47851,3460,47150,269,25386,3916
temp_link_3_0.10,350,13980,9915,66103,42932,6129,40937,76018,946,48747,90,47066,571,27544,65
temp_link_3_0.30,350,13811,23871,52316,42846,14642,32510,76187,1502,48778,151,47152,947,27242,136
temp_link_3_0.50,350,14180,37491,38327,43071,23320,23607,75818,1020,48015,114,46927,685,26907,91
temp_link_3_0.70,350,13939,52470,23589,42896,32316,14786,76059,686,49116,173,47102,485,27660,145
temp_link_3_0.90,350,13740,66146,10112,42815,41230,5953,76258,647,49446,102,47183,348,27586,96
temp_unlink_0_0.10,350,66463,2426,21109,71721,2147,16130,23535,0,0,23508,18277,0,0,18277
temp_unlink_0_0.30,350,60816,2003,27179,63071,655,26272,29182,0,0,29180,26927,0,0,26927
temp_unlink_0_0.50,350,67463,4066,18469,72397,2802,14799,22535,0,0,22522,17601,0,0,17600
temp_unlink_0_0.70,350,73078,1249,15671,75057,495,14446,16920,0,0,16920,14941,0,0,14941
temp_unlink_0_0.90,350,67586,7449,14963,72451,5433,12114,22412,0,0,22393,17547,0,0,17545
temp_unlink_1_0.10,350,66094,0,23904,71405,0,18593,23904,0,0,23875,18593,0,0,18590
temp_unlink_1_0.30,350,65821,0,24177,71259,0,18739,24177,0,0,24148,18739,0,0,18725
temp_unlink_1_0.50,350,66351,60,23587,71472,8,18518,23647,0,0,23601,18523,0,0,18523
temp_unlink_1_0.70,350,66991,5,23002,71920,2,18076,23007,0,0,22993,18078,0,0,18077
temp_unlink_1_0.90,350,63866,1622,24510,69086,214,20698,26132,0,0,26130,20912,0,0,20905
temp_unlink_2_0.10,350,66638,0,23360,71729,0,18269,23360,0,0,23317,18269,0,0,18269
temp_unlink_2_0.30,350,66394,0,23604,71665,0,18333,23604,0,0,23587,18333,0,0,18333
temp_unlink_2_0.50,350,66175,0,23823,71419,0,18579,23823,0,0,23793,18579,0,0,18571
temp_unlink_2_0.70,350,66624,3,23371,71730,3,18265,23374,0,0,23354,18268,0,0,18265
temp_unlink_2_0.90,350,19458,50994,19546,45766,29708,14524,70540,0,6774,0,44232,0,2976,0
temp_unlink_3_0.10,350,16888,9109,64001,44683,5608,39707,73110,0,29811,0,45315,0,16093,0
temp_unlink_3_0.30,350,16931,23026,50041,44796,13966,31236,73067,0,30008,0,45202,0,16194,0
temp_unlink_3_0.50,350,17316,36483,36199,45193,22518,22287,72682,0,27645,0,44805,0,14686,0
temp_unlink_3_0.70,350,16817,50731,22450,44578,31599,13821,73181,0,28026,0,45420,0,15125,0
temp_unlink_3_0.90,350,17021,64043,8934,44741,39715,5542,72977,0,27649,0,45257,0,14538,0
temp_link_0_0.10,375,13897,11889,64212,41787,295,47916,76101,0,50679,14389,48211,0,1337,46445
temp_link_0_0.30,375,13845,38980,37173,41828,1182,46988,76153,0,50883,14289,48170,0,1530,46245
temp_link_0_0.50,375,13772,57716,18510,41868,1695,46435,76226,0,50857,14543,48130,0,1492,46295
temp_link_0_0.70,375,13791,60702,15505,41827,1859,46312,76206,0,51322,14301,48171,0,1514,46279
temp_link_0_0.90,375,13818,61766,14414,41863,1858,46277,76180,0,51245,14414,48135,0,1461,46277
temp_link_1_0.10,375,14107,20057,55834,42263,500,47235,75891,0,50986,14544,47735,0,1365,46002
temp_link_1_0.30,375,13642,44543,31813,41716,1245,47037,76355,0,50810,14338,48282,0,1378,46486
temp_link_1_0.50,375,13980,57989,18029,41978,1637,46383,76018,0,50768,14321,48020,0,1406,46274
temp_link_1_0.70,375,13982,61565,14451,41918,1772,46308,76016,0,50837,14248,48080,0,1409,46301
temp_link_1_0.90,375,13892,61811,14295,41888,1907,46203,76106,0,51001,14295,48110,0,1457,46203
temp_link_2_0.10,375,23317,14660,52021,46325,1648,42025,66681,0,28962,28163,43673,0,3317,38974
temp_link_2_0.30,375,20256,29261,40481,44874,6052,39072,69742,2,33117,26518,45124,0,6988,35754
temp_link_2_0.50,375,18371,40385,31242,44276,12429,33293,71627,1,36788,23685,45722,0,10991,30734
temp_link_2_0.70,375,15437,55597,18964,43527,26466,20005,74559,16,42309,15540,46471,4,19225,18036
temp_link_2_0.90,375,14241,64976,10781,43106,36370,10522,75757,341,47302,3548,46892,260,24940,4131
temp_link_3_0.10,375,13979,10133,65886,42956,6131,40911,76018,946,49275,94,47042,638,27678,111
temp_link_3_0.30,375,13987,23829,52182,42931,14542,32525,76011,1274,49001,130,47067,749,27399,84
temp_link_3_0.50,375,13949,37804,38245,42989,23483,23526,76049,978,48777,139,47009,690,27401,117
temp_link_3_0.70,375,13900,52010,24088,42954,32183,14861,76098,841,49430,152,47044,462,27730,151
temp_link_3_0.90,375,13806,66157,10035,42806,41076,6116,76192,655,49541,137,47192,364,27661,101
temp_unlink_0_0.10,375,66623,2383,20992,71671,1749,16578,23375,0,0,23352,18327,0,0,18325
temp_unlink_0_0.30,375,73180,3393,13425,76566,1322,12110,16818,0,0,16818,13432,0,0,13432
temp_unlink_0_0.50,375,66986,3964,19048,72043,3002,14953,23012,0,0,22997,17955,0,0,17955
temp_unlink_0_0.70,375,73798,2304,13896,77045,1075,11878,16200,0,0,16187,12953,0,0,12953
temp_unlink_0_0.90,375,67494,7376,15128,72320,6063,11615,22504,0,0,22488,17678,0,0,17678
temp_unlink_1_0.10,375,66121,0,23877,71488,0,18510,23877,0,0,23837,18504,0,0,18510
temp_unlink_1_0.30,375,66397,0,23601,71651,0,18347,23601,0,0,23593,18347,0,0,18347
temp_unlink_1_0.50,375,66629,37,23332,71767,13,18218,23369,0,0,23353,18231,0,0,18231
temp_unlink_1_0.70,375,66905,0,23093,71897,0,18101,23093,0,0,23077,18101,0,0,18092
temp_unlink_1_0.90,375,69405,1691,18902,73613,260,16125,20592,0,0,20584,16385,0,0,16384
temp_unlink_2_0.10,375,65966,0,24032,71421,0,18577,24032,0,0,23983,18577,0,0,18577
temp_unlink_2_0.30,375,66435,0,23563,71595,0,18403,23563,0,0,23543,18403,0,0,18401
temp_unlink_2_0.50,375,65720,0,24278,71118,0,18880,24278,0,0,24248,18880,0,0,18879
temp_unlink_2_0.70,375,66961,3,23034,72044,0,17954,23037,0,0,23017,17954,0,0,17954
temp_unlink_2_0.90,375,18979,50516,20503,45521,29854,14623,71019,0,7674,0,44477,0,3397,0
temp_unlink_3_0.10,375,16467,9531,64000,44448,5544,40006,73531,0,37139,0,45550,0,20540,0
temp_unlink_3_0.30,375,16149,22940,50909,44237,14426,31335,73849,0,37608,0,45761,0,20522,0
temp_unlink_3_0.50,375,16523,36439,37036,44444,22678,22876,73475,0,35026,0,45554,0,19269,0
temp_unlink_3_0.70,375,16415,50222,23361,44337,31170,14491,73581,0,34875,0,45661,0,19276,0
temp_unlink_3_0.90,375,16525,63730,9743,44453,39594,5951,73473,0,34752,0,45545,0,19129,0
temp_link_0_0.10,400,13744,11510,64744,41596,374,48028,76254,0,50647,14527,48402,0,1412,46608
temp_link_0_0.30,400,13839,37941,38218,41748,989,47261,76159,0,51120,14255,48250,0,1386,46527
temp_link_0_0.50,400,13835,57563,18600,41707,1658,46633,76163,2,50404,14325,48291,0,1408,46479
temp_link_0_0.70,400,13770,60514,15714,41771,1807,46420,76228,0,51038,14485,48227,0,1474,46374
temp_link_0_0.90,400,13621,62265,14112,41364,1811,46823,76377,0,51406,14112,48634,0,1414,46823
temp_link_1_0.10,400,13901,20599,55498,41965,576,47457,76097,0,51062,14433,48033,0,1419,46239
temp_link_1_0.30,400,13977,44168,31853,42042,1175,46781,76021,0,50557,14536,47956,0,1273,46266
temp_link_1_0.50,400,13607,58373,18018,41604,1697,46697,76391,0,51297,14395,48394,0,1423,46551
temp_link_1_0.70,400,13832,61598,14568,41908,1666,46424,76166,0,50934,14348,48090,0,1318,46416
temp_link_1_0.90,400,13644,61889,14465,41818,1788,46392,76354,0,51303,14465,48180,0,1391,46392
temp_link_2_0.10,400,23087,14689,52222,46426,1562,42010,66911,1,29822,28033,43572,0,3343,38881
temp_link_2_0.30,400,20492,28247,41259,44970,5455,39573,69506,0,33090,26509,45028,0,6419,36229
temp_link_2_0.50,400,18242,41232,30524,44218,12915,32865,71756,1,36615,23607,45780,0,11127,30320
temp_link_2_0.70,400,15255,55643,19100,43048,26383,20567,74743,25,42482,15570,46950,17,19161,18538
temp_link_2_0.90,400,14096,65594,10308,42908,37856,9234,75902,341,46955,3824,47090,195,25434,4035
temp_link_3_0.10,400,13788,9647,66563,42709,6058,41231,76210,906,48608,100,47289,588,27536,77
temp_link_3_0.30,400,14068,23860,52070,43129,14690,32179,75930,1218,48924,90,46869,725,27405,65
temp_link_3_0.50,400,13850,38109,38039,43065,23312,23621,76147,911,49294,127,46933,489,27525,94
temp_link_3_0.70,400,14012,51822,24164,43025,32148,14825,75986,734,48957,131,46973,447,27663,118
temp_link_3_0.90,400,13874,66131,9993,42746,41042,6210,76124,673,48696,87,47252,468,27626,92
temp_unlink_0_0.10,400,66979,2241,20778,72128,1708,16162,23019,0,0,23002,17870,0,0,17870
temp_unlink_0_0.30,400,70819,4841,14338,74806,2972,12220,19179,0,0,19179,15192,0,0,15192
temp_unlink_0_0.50,400,66764,3832,19402,71710,2835,15453,23233,0,0,23213,18288,0,0,18288
temp_unlink_0_0.70,400,69772,3295,16931,74147,2315,13536,20226,0,0,20201,15851,0,0,15851
temp_unlink_0_0.90,400,67147,7674,15177,72053,6025,11920,22851,0,0,22838,17945,0,0,17934
temp_unlink_1_0.10,400,66017,0,23981,71370,0,18628,23981,0,0,23946,18617,0,0,18627
temp_unlink_1_0.30,400,66978,0,23020,72016,0,17982,23020,0,0,22989,17982,0,0,17982
temp_unlink_1_0.50,400,66314,9,23675,71499,0,18499,23684,0,0,23645,18499,0,0,18491
temp_unlink_1_0.70,400,67398,0,22600,72367,0,17631,22600,0,0,22577,17631,0,0,17631
temp_unlink_1_0.90,400,69312,2330,18356,73656,312,16030,20686,0,0,20685,16342,0,0,16342
temp_unlink_2_0.10,400,66250,0,23748,71650,0,18348,23748,0,0,23688,18348,0,0,18340
temp_unlink_2_0.30,400,66240,0,23758,71623,0,18375,23758,0,0,23727,18375,0,0,18371
temp_unlink_2_0.50,400,66348,0,23650,71696,0,18302,23650,0,0,23638,18302,0,0,18300
temp_unlink_2_0.70,400,66523,0,23475,71730,0,18268,23475,0,0,23450,18268,0,0,18260
temp_unlink_2_0.90,400,18951,50986,20061,45536,29294,15168,71045,0,7948,0,44462,0,3531,0
temp_unlink_3_0.10,400,15752,9658,64588,44014,5931,40053,74246,0,44167,0,45984,0,24742,0
temp_unlink_3_0.30,400,15908,23616,50474,44275,14608,31115,74090,0,44261,0,45723,0,24874,0
temp_unlink_3_0.50,400,15903,36172,37923,44316,22572,23110,74095,0,41441,0,45682,0,22605,0
temp_unlink_3_0.70,400,15705,51191,23102,43917,31751,14330,74293,0,41934,0,46081,0,23417,0
temp_unlink_3_0.90,400,15899,64349,9750,44025,40137,5836,74099,0,41132,0,45973,0,23091,0
temp_link_0_0.10,425,13731,11857,64410,41756,384,47858,76267,1,50709,14488,48242,0,1475,46391
temp_link_0_0.30,425,13984,37016,38998,41816,1052,47130,76014,0,50743,14405,48182,0,1433,46318
temp_link_0_0.50,425,13617,57315,19066,41737,1601,46660,76381,0,51022,14428,48261,0,1341,46525
temp_link_0_0.70,425,13658,60678,15662,41534,1765,46699,76340,0,51288,14382,48464,0,1385,46643
temp_link_0_0.90,425,13947,61596,14455,41838,1887,46273,76051,0,51091,14455,48160,0,1507,46273
temp_link_1_0.10,425,13844,20736,55418,41881,475,47642,76154,0,51165,14407,48117,0,1344,46420
temp_link_1_0.30,425,13793,45340,30865,41792,1213,46993,76205,0,50970,14368,48206,0,1325,46438
temp_link_1_0.50,425,13744,58308,17946,41615,1583,46800,76254,0,51215,14245,48382,0,1345,46676
temp_link_1_0.70,425,13809,61377,14812,41728,1829,46441,76188,0,50410,14514,48270,0,1458,46435
temp_link_1_0.90,425,13690,61966,14342,41651,1727,46620,76308,0,51450,14342,48347,0,1378,46620
temp_link_2_0.10,425,23038,14320,52640,46295,1629,42074,66960,0,29519,28080,43703,0,3489,38892
temp_link_2_0.30,425,20978,27315,41705,45201,5250,39547,69020,0,32493,26589,44797,0,6266,36229
temp_link_2_0.50,425,17811,42534,29653,43792,14123,32083,72187,1,36997,22861,46206,0,11913,29545
temp_link_2_0.70,425,15657,55089,19252,43462,25894,20642,74341,30,41861,15713,46536,21,18781,18567
temp_link_2_0.90,425,14168,66459,9371,43028,38457,8513,75830,340,47710,3439,46970,223,25782,3510
temp_link_3_0.10,425,13781,9642,66575,42855,5894,41249,76217,783,48878,157,47143,459,27335,125
temp_link_3_0.30,425,13924,23616,52458,43175,14340,32483,76074,1050,49263,121,46823,693,27567,103
temp_link_3_0.50,425,13968,37405,38625,43050,22976,23972,76030,812,48251,96,46948,509,27090,91
temp_link_3_0.70,425,13979,51944,24075,43076,32158,14764,76019,735,48625,118,46922,426,27193,96
temp_link_3_0.90,425,13965,66224,9809,42925,40989,6084,76033,764,48470,141,47073,482,27277,101
temp_unlink_0_0.10,425,66350,2215,21433,71551,1884,16563,23648,0,0,23610,18447,0,0,18445
temp_unlink_0_0.30,425,69186,5118,15694,73622,3255,13121,20812,0,0,20810,16376,0,0,16373
temp_unlink_0_0.50,425,67156,4066,18776,72175,2826,14997,22842,0,0,22832,17823,0,0,17816
temp_unlink_0_0.70,425,68659,3943,17396,73234,3017,13747,21339,0,0,21323,16764,0,0,16760
temp_unlink_0_0.90,425,67364,7692,14942,72347,5802,11849,22634,0,0,22620,17651,0,0,17651
temp_unlink_1_0.10,425,66532,0,23466,71566,0,18432,23466,0,0,23452,18431,0,0,18432
temp_unlink_1_0.30,425,66565,0,23433,71549,0,18449,23433,0,0,23407,18449,0,0,18448
temp_unlink_1_0.50,425,66859,5,23134,71932,0,18066,23139,0,0,23104,18066,0,0,18059
temp_unlink_1_0.70,425,67013,0,22985,72045,0,17953,22985,0,0,22967,17953,0,0,17947
temp_unlink_1_0.90,425,68661,3336,18001,73169,544,16285,21337,0,0,21332,16829,0,0,16829
temp_unlink_2_0.10,425,66572,0,23426,71731,0,18267,23426,0,0,23406,18267,0,0,18266
temp_unlink_2_0.30,425,65871,0,24127,71176,0,18822,24127,0,0,24103,18822,0,0,18820
temp_unlink_2_0.50,425,66305,0,23693,71508,0,18490,23693,0,0,23666,18490,0,0,18490
temp_unlink_2_0.70,425,66842,0,23156,71949,0,18049,23156,0,0,23133,18049,0,0,18040
temp_unlink_2_0.90,425,19043,50585,20370,45736,29090,15172,70955,0,7934,0,44262,0,3720,0
temp_unlink_3_0.10,425,15321,9643,65034,43906,5883,40209,74677,0,50384,0,46092,0,28441,0
temp_unlink_3_0.30,425,15371,23080,51547,43903,14565,31530,74627,0,50475,0,46095,0,28524,0
temp_unlink_3_0.50,425,15618,36607,37773,43943,22499,23556,74380,0,47670,0,46055,0,27216,0
temp_unlink_3_0.70,425,15595,51344,23059,44080,31494,14424,74403,0,47679,0,45918,0,27167,0
temp_unlink_3_0.90,425,15554,64468,9976,43934,39856,6208,74444,0,47310,0,46064,0,26872,0
temp_link_0_0.10,450,13901,11918,64179,41826,382,47790,76097,0,50769,14259,48172,0,1452,46339
temp_link_0_0.30,450,13918,37378,38702,41639,1053,47306,76080,0,51217,14253,48359,0,1415,46541
temp_link_0_0.50,450,13881,56922,19195,41773,1625,46600,76117,0,50908,14363,48225,0,1429,46443
temp_link_0_0.70,450,13587,60696,15715,41606,1767,46625,76411,0,51571,14521,48392,0,1414,46587
temp_link_0_0.90,450,13792,61993,14213,41677,1776,46545,76206,0,50956,14213,48321,0,1431,46545
temp_link_1_0.10,450,13483,20527,55988,41551,532,47915,76515,0,51302,14545,48447,0,1475,46579
temp_link_1_0.30,450,13983,43887,32128,41863,1285,46850,76012,0,50569,14420,48135,0,1484,46260
temp_link_1_0.50,450,13778,57733,18487,41861,1585,46552,76220,0,50982,14341,48137,0,1379,46408
temp_link_1_0.70,450,14165,61148,14685,42174,1866,45958,75832,0,50313,14357,47824,0,1421,45946
temp_link_1_0.90,450,13740,61776,14482,41809,1890,46299,76257,0,51116,14482,48188,0,1470,46299
temp_link_2_0.10,450,23167,14360,52471,46385,1530,42083,66831,0,29251,28164,43613,0,3235,39027
temp_link_2_0.30,450,20770,27501,41727,44987,5246,39765,69228,0,32737,26422,45011,0,6184,36423
temp_link_2_0.50,450,17581,42583,29834,43738,13454,32806,72417,5,37677,22938,46260,2,11722,30141
